Hourly,Environment:Site Diffuse Solar Radiation Rate per Area[W/m2],Environment:Site Direct Solar Radiation Rate per Area[W/m2],ESTE:Zone Air Relative Humidity[%],OESTE:Zone Air Relative Humidity[%],ESTE:Zone Air Temperature[C],OESTE:Zone Air Temperature[C]
2006-Aug-11 21:00:00,0.0,0.0,33.605314790672445,33.4230006768824,22.938893924126358,23.02876838879642
2006-Aug-11 22:00:00,0.0,0.0,33.96037237601481,33.80491520552702,22.76584914256327,22.84154449904719
2006-Aug-11 23:00:00,0.0,0.0,34.4038377221739,34.26633025639541,22.56178485220659,22.627752642596217
2006-Aug-12 00:00:00,0.0,0.0,34.90136814592904,34.778995077445565,22.335147028412013,22.392901565958596
2006-Aug-12 01:00:00,0.0,0.0,35.42217125791215,35.31351445310481,22.10422445426831,22.15465002874791
2006-Aug-12 02:00:00,0.0,0.0,35.980237824305725,35.88232358860164,21.862333352553318,21.90697568203834
2006-Aug-12 03:00:00,0.0,0.0,36.58911592032475,36.49859691765979,21.602078870279474,21.642575387970965
2006-Aug-12 04:00:00,0.0,0.0,37.18292776664858,37.09977129271858,21.345768117741347,21.382300079002558
2006-Aug-12 05:00:00,0.0,0.0,37.75003076630462,37.67450001852304,21.100319632757323,21.132937148705786
2006-Aug-12 06:00:00,0.0,0.0,38.317726663260004,38.2495893996631,20.85882667081444,20.887757697339964
2006-Aug-12 07:00:00,30.833333333333332,95.33333333333333,38.876804235992616,38.8153193070118,20.624066221681115,20.649746922692245
2006-Aug-12 08:00:00,96.25,247.0,39.33541076666739,39.233260876826975,20.43855561842841,20.4806574785735
2006-Aug-12 09:00:00,162.33333333333334,330.5,39.40927184223542,39.09689153690195,20.428530721754093,20.557561689733436
2006-Aug-12 10:00:00,212.0,398.0833333333333,39.711298393427,39.1311360863209,20.314493993119,20.552799151199068
2006-Aug-12 11:00:00,281.8333333333333,414.5833333333333,39.95092770577747,39.25652654220546,20.215087437331476,20.49908803505433
2006-Aug-12 12:00:00,370.75,338.8333333333333,38.88125645037841,37.76349927145731,20.660621962561844,21.13595088119781
2006-Aug-12 13:00:00,377.0833333333333,339.9166666666667,36.48757933427307,35.04016077590575,21.70655160301413,22.37078392892501
2006-Aug-12 14:00:00,325.1666666666667,372.25,33.875735865779454,32.44360924173642,22.92540581301802,23.640571646283433
2006-Aug-12 15:00:00,293.3333333333333,225.83333333333334,31.57625684070227,30.33402886613823,24.04823160817153,24.717740617448527
2006-Aug-12 16:00:00,226.16666666666666,91.08333333333333,30.018184805933192,29.06023796529279,24.906908967242384,25.451376760849197
2006-Aug-12 17:00:00,144.41666666666669,86.08333333333333,30.501449794159992,29.706769994395476,24.66724078058387,25.109978301004947
2006-Aug-12 18:00:00,77.25000000000001,84.75,31.73967728856824,31.040160646731433,23.93980185584631,24.311349095551225
2006-Aug-12 19:00:00,18.916666666666668,33.5,32.138657523318095,31.605395125928908,23.688087022591635,23.96633215801202
2006-Aug-12 20:00:00,0.0,0.0,32.297045893124306,31.94337055753397,23.603410434221463,23.78635280813135
2006-Aug-12 21:00:00,0.0,0.0,32.569879970202386,32.342099084434174,23.460882763749357,23.577338289163418
2006-Aug-12 22:00:00,0.0,0.0,33.00608181084191,32.85169185929586,23.246642371880736,23.324305104031364
2006-Aug-12 23:00:00,0.0,0.0,33.589173601243864,33.40003931357736,22.969687174833393,23.06294441912028
2006-Aug-13 00:00:00,0.0,0.0,34.267278664694594,34.06056599548617,22.652410683887314,22.75214401467515
2006-Aug-13 01:00:00,0.0,0.0,34.9797357663387,34.77866153150914,22.32453226832185,22.41932882803067
2006-Aug-13 02:00:00,0.0,0.0,35.72888599095061,35.54546396261399,21.9861404105713,22.070556591983564
2006-Aug-13 03:00:00,0.0,0.0,36.47974746366069,36.31122001526065,21.65502466522312,21.730773172449915
2006-Aug-13 04:00:00,0.0,0.0,37.20897549984715,37.05407352075938,21.333697391157262,21.401770185769568
2006-Aug-13 05:00:00,0.0,0.0,37.91269424848706,37.7701449121651,21.02518656986902,21.086507210893206
2006-Aug-13 06:00:00,0.0,0.0,38.603637973464856,38.471260779284485,20.727818576459615,20.78360434263113
2006-Aug-13 07:00:00,49.0,45.833333333333336,39.33606505909717,39.211445654207175,20.42855565322656,20.47996637661737
2006-Aug-13 08:00:00,138.66666666666666,190.41666666666666,39.93876993217535,39.77020340515099,20.20163410975192,20.270008307508267
2006-Aug-13 09:00:00,194.91666666666666,345.8333333333333,39.901139415721104,39.52114156501361,20.245173011430044,20.400220144916002
2006-Aug-13 10:00:00,206.75,501.8333333333333,39.06662210191068,38.10508465017552,20.59215396916603,20.99842631297781
2006-Aug-13 11:00:00,190.08333333333334,653.0,37.644761822187924,35.709284743170656,21.1947036592437,22.059873689112155
2006-Aug-13 12:00:00,180.75,657.9166666666666,35.241399628434344,32.842762833751074,22.28048901675113,23.44577031357365
2006-Aug-13 13:00:00,225.33333333333334,543.1666666666667,32.73955329184913,30.11330516287316,23.50046489774329,24.895615818538868
2006-Aug-13 14:00:00,274.8333333333333,391.0833333333333,30.523733106048596,27.965887207485377,24.669392653486693,26.141871223086223
2006-Aug-13 15:00:00,267.0,242.75,28.614435853470876,26.370584545509786,25.722702348772287,27.10644553278459
2006-Aug-13 16:00:00,211.91666666666666,127.25,27.073261114454652,25.248958161458592,26.662819550185034,27.85238946066033
2006-Aug-13 17:00:00,120.5,39.666666666666664,25.98147794449712,24.535018613416018,27.382375515383288,28.363925292067776
2006-Aug-13 18:00:00,45.166666666666664,11.25,25.30554075376213,24.111840545431495,27.768206994928217,28.598340116760923
2006-Aug-13 19:00:00,11.166666666666666,7.5,25.16536505839323,24.147124697451762,27.866830343428514,28.576865090867656
2006-Aug-13 20:00:00,0.0,0.0,25.36811858331855,24.46192257328327,27.734653507094844,28.35916275673885
2006-Aug-13 21:00:00,0.0,0.0,25.784096977293952,24.95184097987217,27.414968607694068,27.976817390993897
2006-Aug-13 22:00:00,0.0,0.0,26.755950276711108,25.956182977175576,26.774042975514266,27.29111868953005
2006-Aug-13 23:00:00,0.0,0.0,28.52502682866925,27.801871399197992,25.692879827791455,26.12701541298085
2006-Aug-14 00:00:00,0.0,0.0,29.887641450279588,29.164722636489078,24.90925388137127,25.320441237233513
2006-Aug-14 01:00:00,0.0,0.0,31.30515170168306,30.613934822341978,24.157086880909777,24.529968821794572
2006-Aug-14 02:00:00,0.0,0.0,33.04445943935152,32.39338566689554,23.279678804181767,23.60970980858195
2006-Aug-14 03:00:00,0.0,0.0,34.339781345099034,33.724233938011274,22.656012364583916,22.954455462397263
2006-Aug-14 04:00:00,0.0,0.0,35.23969031605824,34.655785451726715,22.228076730147283,22.50280890920531
2006-Aug-14 05:00:00,0.0,0.0,35.99067343676936,35.437520210515125,21.86987522251633,22.123830629279425
2006-Aug-14 06:00:00,0.0,0.0,36.79543431036862,36.280879196697406,21.506959195864983,21.737226866580745
2006-Aug-14 07:00:00,45.5,126.5,37.845080221208995,37.376144410517554,21.0525644421894,21.255722862828502
2006-Aug-14 08:00:00,110.91666666666667,397.25,38.88954538907162,38.46045938628671,20.61541081593699,20.795532975094197
2006-Aug-14 09:00:00,139.16666666666666,583.0833333333334,39.52286672682768,39.12408772321033,20.403272756949207,20.56761519670766
2006-Aug-14 10:00:00,155.91666666666666,622.0833333333334,39.91891715085779,39.54094458777743,20.247506441154634,20.401482031050175
2006-Aug-14 11:00:00,175.58333333333334,575.5833333333334,39.8203719610134,39.37460543152125,20.272721296262414,20.45515124989997
2006-Aug-14 12:00:00,200.58333333333334,595.0833333333334,39.441226140962954,38.737602606673825,20.43392839114309,20.725836249681084
2006-Aug-14 13:00:00,228.66666666666666,607.6666666666666,39.6936931996569,38.95095645826708,20.33427916729727,20.64038016081187
2006-Aug-14 14:00:00,252.5,532.5,40.09567930393178,39.413811087502914,20.17689148169043,20.454504759686724
2006-Aug-14 15:00:00,243.66666666666666,433.3333333333333,40.50567411924434,39.9049304322576,19.981867300464074,20.22331402287912
2006-Aug-14 16:00:00,205.25,318.25000000000006,40.98451299954259,40.462508651989076,19.8020463865893,20.00887071453744
2006-Aug-14 17:00:00,157.25000000000003,189.75,41.541140211817684,41.09372777468042,19.60903116811269,19.783483679671
2006-Aug-14 18:00:00,86.0,81.50000000000001,42.33452002454891,41.950338797194924,19.30042195484954,19.4469286573675
2006-Aug-14 19:00:00,21.916666666666668,22.583333333333332,43.11762126336952,42.788188722719134,18.993898927529504,19.116844211196092
2006-Aug-14 20:00:00,0.0,0.0,43.36013969921428,43.110125733772485,18.863553021687537,18.95612792617751
2006-Aug-14 21:00:00,0.0,0.0,43.385090542939764,43.19924536498578,18.796069622914757,18.864749024805846
2006-Aug-14 22:00:00,0.0,0.0,43.537126821242346,43.37868145959504,18.72013085615588,18.778425522557193
2006-Aug-14 23:00:00,0.0,0.0,43.79389181937906,43.6422188411078,18.63343969659879,18.688870373367298
2006-Aug-15 00:00:00,0.0,0.0,44.111133304108556,43.96979611218751,18.52548480526261,18.57672122241237
2006-Aug-15 01:00:00,0.0,0.0,44.49313460676829,44.37325675832412,18.40407342223762,18.447105837609552
2006-Aug-15 02:00:00,0.0,0.0,44.908832234995096,44.80247988554047,18.278219750291306,18.315997637715213
2006-Aug-15 03:00:00,0.0,0.0,45.3574695430909,45.259239416036145,18.14237907064179,18.17688624376795
2006-Aug-15 04:00:00,0.0,0.0,45.82800541333214,45.73578859573025,17.984621246595086,18.016640759076214
2006-Aug-15 05:00:00,0.0,0.0,46.329572768711095,46.24236218596811,17.806653733490325,17.836563461436047
2006-Aug-15 06:00:00,0.0,0.0,46.86834224696128,46.78545402108302,17.618195064063148,17.646253098814707
2006-Aug-15 07:00:00,45.0,120.16666666666667,47.43862078652983,47.3589677298142,17.430587250011516,17.457184585795876
2006-Aug-15 08:00:00,114.33333333333333,379.75,47.81790697986262,47.6714948219202,17.322688055942972,17.371193970393236
2006-Aug-15 09:00:00,145.25,572.75,47.41068823847542,46.732695318074754,17.494059507982968,17.72321167506975
2006-Aug-15 10:00:00,153.66666666666666,695.9166666666666,46.00827334197347,43.78237064910794,17.972902180260167,18.767574887339794
2006-Aug-15 11:00:00,161.91666666666666,742.5,43.57131537538117,40.17111683330452,18.835400310746394,20.14482608416363
2006-Aug-15 12:00:00,172.58333333333334,714.0,40.40746373591906,36.43227611660371,20.044031569318385,21.72979908718816
2006-Aug-15 13:00:00,165.25,719.75,37.17311437394199,33.078333098427954,21.41014419211348,23.32984489149544
2006-Aug-15 14:00:00,151.5,724.1666666666666,34.187918878409114,30.3893090382424,22.80052566490151,24.75728888208066
2006-Aug-15 15:00:00,159.25,637.3333333333334,31.48284823098412,28.280927473143294,24.1705404464966,25.96886767497665
2006-Aug-15 16:00:00,159.91666666666666,518.9166666666666,29.08716614480207,26.62292598452433,25.490939498024318,26.987805702590364
2006-Aug-15 17:00:00,125.75,357.6666666666667,27.1998378060542,25.425297875737147,26.620247789508483,27.76941110198162
2006-Aug-15 18:00:00,68.5,192.66666666666666,25.752759540317495,24.644421802135337,27.52415939571256,28.277075671968777
2006-Aug-15 19:00:00,18.083333333333332,72.08333333333333,24.78026515244625,24.280824913038483,28.13627581554771,28.48592999160346
2006-Aug-15 20:00:00,0.0,0.0,24.37920272951615,24.309073689282602,28.369637062104562,28.419243125715223
2006-Aug-15 21:00:00,0.0,0.0,24.52239109405774,24.675162941730758,28.222556296897707,28.11605610729475
2006-Aug-15 22:00:00,0.0,0.0,25.959404144295146,26.226414356958085,27.243215316102937,27.069080471485123
2006-Aug-15 23:00:00,0.0,0.0,28.375351647162685,28.58878712394761,25.751018809967245,25.62400796992357
2006-Aug-16 00:00:00,0.0,0.0,30.16136859527138,30.1658696444736,24.738182836136676,24.735411103973714
2006-Aug-16 01:00:00,0.0,0.0,31.593241547630225,31.53701467438564,23.983809773760203,24.01340992157024
2006-Aug-16 02:00:00,0.0,0.0,33.112295005166715,33.06088968095628,23.224373590761086,23.250156097447533
2006-Aug-16 03:00:00,0.0,0.0,34.20861626904625,34.17766899964724,22.706354985503395,22.72128566410142
2006-Aug-16 04:00:00,0.0,0.0,35.03220964455548,35.00756457145593,22.32263447366059,22.334206022618144
2006-Aug-16 05:00:00,0.0,0.0,35.740076554865,35.71970896063519,21.993565071395434,22.002913444908287
2006-Aug-16 06:00:00,0.0,0.0,36.417519960467864,36.39961584921287,21.685446664508152,21.693491103507522
2006-Aug-16 07:00:00,51.0,18.666666666666668,37.39076047947383,37.373389365700376,21.252196987411192,21.25977133906179
2006-Aug-16 08:00:00,155.16666666666666,93.66666666666667,38.48167412063454,38.46193948969633,20.79127409514668,20.799602528226202
2006-Aug-16 09:00:00,250.16666666666666,201.5,38.937625493337485,38.88011930171487,20.616027627049274,20.64000663257649
2006-Aug-16 10:00:00,334.4166666666667,264.0,38.91908586660815,38.73341809564027,20.635330818767077,20.712935637276004
2006-Aug-16 11:00:00,381.1666666666667,297.0,38.98691924331242,38.75119081422899,20.624346270870983,20.722761555217385
2006-Aug-16 12:00:00,396.4166666666667,344.9166666666667,38.59410493620353,38.31507770426766,20.800178500999504,20.918223356758947
2006-Aug-16 13:00:00,375.8333333333333,383.3333333333333,36.97898638547732,36.53856034833881,21.501143958019828,21.697624203375426
2006-Aug-16 14:00:00,325.5,340.75,34.24064956105053,33.69694101645175,22.767233258093267,23.031647304340723
2006-Aug-16 15:00:00,265.4166666666667,233.0,31.83573269925583,31.35318507661898,23.974009914580375,24.22815458088715
2006-Aug-16 16:00:00,196.91666666666666,129.16666666666666,31.330849984728204,30.99471122308559,24.23886856057744,24.419088042772895
2006-Aug-16 17:00:00,125.91666666666667,48.333333333333336,32.59216508087856,32.32263440626145,23.578127544210876,23.716085003419057
2006-Aug-16 18:00:00,58.666666666666664,12.5,33.671410624066425,33.42398694074263,23.029797110171927,23.15174538901734
2006-Aug-16 19:00:00,17.0,2.4166666666666665,34.04928493611711,33.83212231676439,22.806927389918908,22.912523572171878
2006-Aug-16 20:00:00,0.0,0.0,34.07445662365067,33.90884749610065,22.734794185832765,22.81514631993895
2006-Aug-16 21:00:00,0.0,0.0,34.149985741170084,34.001214417010246,22.63812333444207,22.71007267527894
2006-Aug-16 22:00:00,0.0,0.0,34.5124433709366,34.37300182873597,22.44036106427481,22.50698034041174
2006-Aug-16 23:00:00,0.0,0.0,35.09521766761103,34.96187725205676,22.166868058089005,22.22937594381028
2006-Aug-17 00:00:00,0.0,0.0,35.741326389565636,35.61451125056018,21.869281201267835,21.927514651302758
2006-Aug-17 01:00:00,0.0,0.0,36.39951659935388,36.27982177948505,21.574469005483575,21.628309729721906
2006-Aug-17 02:00:00,0.0,0.0,37.057862076353224,36.94518945675974,21.287163985387313,21.33682834233446
2006-Aug-17 03:00:00,0.0,0.0,37.72559119068956,37.619139208325294,21.001577359960937,21.047562197281
2006-Aug-17 04:00:00,0.0,0.0,38.38052115079054,38.280194681367796,20.714854142228507,20.757354460323366
2006-Aug-17 05:00:00,0.0,0.0,39.04929295142235,38.95500901367743,20.418916245971598,20.45807898920768
2006-Aug-17 06:00:00,0.0,0.0,39.74693255279986,39.658554166705905,20.11666578223283,20.15264377091749
2006-Aug-17 07:00:00,36.0,170.0,40.60577140802753,40.522265085524104,19.81661294831618,19.849807470491303
2006-Aug-17 08:00:00,91.5,480.6666666666667,41.39002982605778,41.241335271744134,19.595849233869775,19.653723095934065
2006-Aug-17 09:00:00,111.08333333333333,682.0,41.46772011743783,40.90267152803024,19.65281492831858,19.87446084215223
2006-Aug-17 10:00:00,125.75,765.25,40.50482195152045,38.62938366233037,20.033786618100105,20.806178102492957
2006-Aug-17 11:00:00,135.16666666666666,790.1666666666666,38.72802506722957,35.37925451018234,20.73975469930264,22.21951072740219
2006-Aug-17 12:00:00,137.75,838.4166666666666,36.03681884570913,32.21665692977367,21.9198662182783,23.771238157315924
2006-Aug-17 13:00:00,161.83333333333334,812.8333333333334,33.23896357067272,29.359954992724198,23.253129196626137,25.324156811864185
2006-Aug-17 14:00:00,160.58333333333334,787.1666666666666,30.62295268828174,27.064455201806954,24.621414365966743,26.70318282048106
2006-Aug-17 15:00:00,133.75,775.5833333333334,28.267823426452694,25.28216374556486,25.97251702306646,27.870561461533963
2006-Aug-17 16:00:00,132.33333333333334,604.8333333333334,26.129904012659107,23.85467482910521,27.311764963159536,28.873786422667422
2006-Aug-17 17:00:00,115.83333333333333,333.4166666666667,24.442472603569346,22.842005591434802,28.451161680209623,29.6208493017014
2006-Aug-17 18:00:00,57.916666666666664,140.58333333333334,23.30034797787575,22.268117169661593,29.246417118037986,30.03255302113463
2006-Aug-17 19:00:00,12.583333333333334,40.25,22.617032710294527,22.087538576480977,29.71595709075322,30.128125136109563
2006-Aug-17 20:00:00,0.0,0.0,22.430182540629612,22.228325934698802,29.81368853071552,29.971151116196737
2006-Aug-17 21:00:00,0.0,0.0,22.609114305761114,22.566867520550403,29.62938302536503,29.661985309819283
2006-Aug-17 22:00:00,0.0,0.0,23.065566651887632,23.078574354445262,29.271053528931038,29.26132925892769
2006-Aug-17 23:00:00,0.0,0.0,23.7013339494608,23.724338596368387,28.81354547772685,28.79679355955737
2006-Aug-18 00:00:00,0.0,0.0,24.767357017965413,24.793976585509082,28.07115887510665,28.052632083134842
2006-Aug-18 01:00:00,0.0,0.0,26.842116976692335,26.73676734564489,26.722329262220256,26.7886167807447
2006-Aug-18 02:00:00,0.0,0.0,28.639784990162397,28.497944031773624,25.652266930188674,25.736070548816116
2006-Aug-18 03:00:00,0.0,0.0,29.78232439264477,29.667020491210568,25.023867507920087,25.0889940649861
2006-Aug-18 04:00:00,0.0,0.0,30.65940178135476,30.554695388353537,24.545663783186814,24.602878199671565
2006-Aug-18 05:00:00,0.0,0.0,31.45660568076281,31.35919069136158,24.109583794930682,24.161280878457962
2006-Aug-18 06:00:00,0.0,0.0,32.258184666563686,32.16603319976915,23.683374953322357,23.730900605210312
2006-Aug-18 07:00:00,44.666666666666664,138.83333333333334,33.06182008543348,32.97468097334404,23.2718342095974,23.315538470162846
2006-Aug-18 08:00:00,113.0,413.9166666666667,33.7434648417913,33.60000769171664,22.933586836466073,23.00387030537277
2006-Aug-18 09:00:00,149.0,577.3333333333334,33.96446345145387,33.52909606742751,22.85105123949135,23.06429384324284
2006-Aug-18 10:00:00,172.5,647.7500000000001,33.510418562454014,32.394751662120605,23.10301462942155,23.66575751345313
2006-Aug-18 11:00:00,190.91666666666666,668.25,32.68263033110425,30.38366114436809,23.536623908665316,24.7555049436813
2006-Aug-18 12:00:00,213.75,575.5833333333334,30.97893921505069,27.987660966469775,24.415909106108092,26.124446105414567
2006-Aug-18 13:00:00,212.16666666666666,473.3333333333333,28.839935466602217,25.818360191956604,25.59830223222181,27.477218729977082
2006-Aug-18 14:00:00,232.0,411.5833333333333,27.20947574294738,24.34229181931214,26.585401114385647,28.48916540287669
2006-Aug-18 15:00:00,253.5,320.0833333333333,25.919511152349113,23.39413549475108,27.392388356770667,29.154250201294072
2006-Aug-18 16:00:00,220.33333333333334,214.83333333333334,24.746381436156625,22.68015533379563,28.180615882127842,29.686351611250213
2006-Aug-18 17:00:00,154.58333333333334,121.83333333333333,23.764752240319144,22.154657732460247,28.897733786103444,30.114634561694714
2006-Aug-18 18:00:00,69.16666666666667,82.41666666666667,23.13153250069621,21.863095021663142,29.36287751805509,30.34400265211171
2006-Aug-18 19:00:00,14.583333333333334,8.083333333333332,22.87127254326373,21.863162624778834,29.533972791817927,30.31884476952496
2006-Aug-18 20:00:00,0.0,0.0,22.98719641686363,22.171300513347543,29.41580002522532,30.044247340781325
2006-Aug-18 21:00:00,0.0,0.0,23.418845255240512,22.70374014829242,29.06331339786092,29.600977108647403
2006-Aug-18 22:00:00,0.0,0.0,24.073980034059304,23.397201357531575,28.574047734057327,29.066472018457905
2006-Aug-18 23:00:00,0.0,0.0,24.86093632615595,24.231939271024448,28.01995267000218,28.460666762368422
2006-Aug-19 00:00:00,0.0,0.0,25.61151504489645,24.970358435131242,27.509316776848507,27.943545374605545
2006-Aug-19 01:00:00,0.0,0.0,26.37572255355806,25.765367564852877,27.01505077706206,27.41452614309941
2006-Aug-19 02:00:00,0.0,0.0,27.219846330493784,26.63484183887468,26.492666989063043,26.861863127069523
2006-Aug-19 03:00:00,0.0,0.0,28.096278184698303,27.535463122715402,25.969104832798326,26.310333532746615
2006-Aug-19 04:00:00,0.0,0.0,28.98100344345721,28.443514668574124,25.45464411157012,25.77020052709307
2006-Aug-19 05:00:00,0.0,0.0,29.87793638713985,29.36225357431248,24.947655326275793,25.239971821134446
2006-Aug-19 06:00:00,0.0,0.0,30.76754578296139,30.27217696823666,24.452796909223988,24.72426803119409
2006-Aug-19 07:00:00,38.833333333333336,187.66666666666666,31.6968482529561,31.219491114746564,23.973193109516853,24.226043591255088
2006-Aug-19 08:00:00,104.75,473.1666666666667,32.49432906231362,31.969261849553074,23.5841449220285,23.854658267613207
2006-Aug-19 09:00:00,139.91666666666666,596.5,32.70567773502098,31.88101712880477,23.500892661250145,23.92533749305258
2006-Aug-19 10:00:00,161.08333333333334,675.8333333333334,32.18075022988438,30.657522022471994,23.76976795363645,24.580196074027015
2006-Aug-19 11:00:00,168.66666666666666,729.9166666666666,31.30779507601862,28.638378116807917,24.23331215906306,25.73133900198572
2006-Aug-19 12:00:00,177.25,749.1666666666666,29.68609322794411,26.447399931895394,25.1289176134439,27.084394812140747
2006-Aug-19 13:00:00,190.08333333333334,714.5833333333334,27.62441599641132,24.44626024958315,26.345542392233494,28.43358800920211
2006-Aug-19 14:00:00,189.08333333333334,652.6666666666666,25.68598281215908,22.763945700572506,27.599090069558216,29.680796563134393
2006-Aug-19 15:00:00,184.75,494.75,23.90829263163174,21.410956596794318,28.79423266187924,30.711047716627547
2006-Aug-19 16:00:00,160.66666666666666,245.5,22.565126645527815,20.56375724299198,29.80195090217929,31.42613913002189
2006-Aug-19 17:00:00,108.0,65.91666666666667,21.729072377295235,20.176637497772344,30.477618756602656,31.77932936804812
2006-Aug-19 18:00:00,49.583333333333336,12.999999999999998,21.4312382037119,20.17331227836455,30.70104120414965,31.764589552235282
2006-Aug-19 19:00:00,11.58333333333333,0.9166666666666665,21.558335257487254,20.474963768484532,30.57188217016784,31.477168436911075
2006-Aug-19 20:00:00,0.0,0.0,21.949791479790875,20.975146985953963,30.226410677070433,31.02152540930878
2006-Aug-19 21:00:00,0.0,0.0,22.52996152758524,21.615146152554605,29.740932643056578,30.46372510962189
2006-Aug-19 22:00:00,0.0,0.0,23.257010996707447,22.39135169816767,29.17616692346264,29.834858187144928
2006-Aug-19 23:00:00,0.0,0.0,23.996423120867465,23.17103387366646,28.633816582102288,29.238615398520107
2006-Aug-20 00:00:00,0.0,0.0,24.67868010154888,23.86019256989627,28.14965003403857,28.730475030269577
2006-Aug-20 01:00:00,0.0,0.0,25.420092274310132,24.634355500559867,27.652892772943645,28.19147420227659
2006-Aug-20 02:00:00,0.0,0.0,26.18481331001783,25.430147773415076,27.16592578285771,27.665647268884296
2006-Aug-20 03:00:00,0.0,0.0,26.945558622185033,26.22247543048412,26.697768334259123,27.16088067721817
2006-Aug-20 04:00:00,0.0,0.0,27.701131890425643,27.010140626506892,26.23030170297866,26.658794831012035
2006-Aug-20 05:00:00,0.0,0.0,28.45884048895125,27.799742294994587,25.763321655930707,26.159340721477037
2006-Aug-20 06:00:00,0.0,0.0,29.250665298745087,28.621591753739168,25.29039062762223,25.656474069041764
2006-Aug-20 07:00:00,43.333333333333336,43.0,30.539174261111455,29.941805499098077,24.581548618938882,24.912483887326104
2006-Aug-20 08:00:00,135.83333333333334,137.0,32.09666131112491,31.54069693070133,23.768139805364495,24.058966254379985
2006-Aug-20 09:00:00,206.75,254.41666666666666,33.21430082299316,32.70353656127879,23.224678238302378,23.481474032992896
2006-Aug-20 10:00:00,252.25,366.0,34.26378842446834,33.79182576737609,22.72431426057554,22.95324600763193
2006-Aug-20 11:00:00,240.83333333333334,494.1666666666667,35.27671709930282,34.83574905789351,22.24782210181824,22.45464126843032
2006-Aug-20 12:00:00,172.66666666666666,699.25,35.92630297845782,35.51556793553217,21.956216216140664,22.14482312919201
2006-Aug-20 13:00:00,156.25,763.5,36.442666207569324,36.061779413572836,21.730463255065306,21.902488765460856
2006-Aug-20 14:00:00,181.41666666666666,709.0833333333334,36.9031475179737,36.554527218957126,21.53309216935301,21.688256713537413
2006-Aug-20 15:00:00,171.0,676.25,36.595266766558616,36.316109211605216,21.652679436163734,21.777773658044055
2006-Aug-20 16:00:00,149.58333333333334,544.0833333333334,35.097344080719914,35.118695323005184,22.34487634048668,22.33408062688439
2006-Aug-20 17:00:00,109.5,311.6666666666667,34.39668050885373,34.737402512740836,22.690450463854294,22.528156385322294
2006-Aug-20 18:00:00,48.083333333333336,145.58333333333334,34.64946496131874,35.06449550780775,22.49814512141232,22.302339337257564
2006-Aug-20 19:00:00,10.083333333333332,13.249999999999995,34.36903534784821,34.95750248804413,22.568903203379055,22.28956439117809
2006-Aug-20 20:00:00,0.0,0.0,33.986630749064055,34.831644028696125,22.732761422691464,22.328446562627146
2006-Aug-20 21:00:00,0.0,0.0,33.94578514162147,34.85374264337276,22.73212544075709,22.297660024958144
2006-Aug-20 22:00:00,0.0,0.0,34.2868873108742,35.12710707121638,22.570104396932447,22.17203204615035
2006-Aug-20 23:00:00,0.0,0.0,34.7415720243963,35.523188545483386,22.372451642063382,22.0071377681507
2006-Aug-21 00:00:00,0.0,0.0,35.253683783001655,35.98184108593195,22.151148248545937,21.815981302751343
2006-Aug-21 01:00:00,0.0,0.0,35.88834667155958,36.56457931469759,21.873922668068786,21.568496472115104
2006-Aug-21 02:00:00,0.0,0.0,36.58841288281179,37.22286788089602,21.570386288970724,21.28974039294176
2006-Aug-21 03:00:00,0.0,0.0,37.31189459858569,37.91998467494364,21.263326740533934,21.00003650268894
2006-Aug-21 04:00:00,0.0,0.0,38.08217499835851,38.677287326469845,20.93676095684577,20.684850462699163
2006-Aug-21 05:00:00,0.0,0.0,38.9185498839172,39.50929154387881,20.58552428652747,20.341433550890233
2006-Aug-21 06:00:00,0.0,0.0,39.81786119681009,40.39755581525761,20.21709132460178,19.98355479189494
2006-Aug-21 07:00:00,38.166666666666664,154.16666666666666,40.749920841936564,41.31544000002315,19.850451784623598,19.62837874378072
2006-Aug-21 08:00:00,112.75,392.0833333333333,41.54330630190422,42.013442415686335,19.56301339828567,19.38200746386048
2006-Aug-21 09:00:00,183.75,484.5833333333333,41.641553911184765,41.70089137642684,19.57039900158905,19.5479207692797
2006-Aug-21 10:00:00,243.25,502.0,40.69388434446552,39.65920670295382,19.946710109087046,20.36621521817314
2006-Aug-21 11:00:00,275.6666666666667,511.0833333333333,39.059924481297294,36.558567643133365,20.59835277244737,21.678952345145152
2006-Aug-21 12:00:00,308.0,501.1666666666667,36.5404284222854,33.58579576324328,21.692492440853755,23.080439064905658
2006-Aug-21 13:00:00,317.6666666666667,451.0833333333333,33.992277893798395,30.97475520033755,22.88327603248345,24.427142842341823
2006-Aug-21 14:00:00,282.25,431.8333333333333,31.614073531436073,28.831548082381747,24.083896277603873,25.627119247661955
2006-Aug-21 15:00:00,245.08333333333334,377.75,29.474300092616165,27.118256737567236,25.218251272459828,26.62439033896257
2006-Aug-21 16:00:00,202.83333333333334,267.75,27.723685267292268,25.875766415697388,26.265475986300633,27.437810224995633
2006-Aug-21 17:00:00,130.75,132.0,26.396894872042463,25.012395329967543,27.1288592437658,28.049699575019947
2006-Aug-21 18:00:00,52.666666666666664,36.916666666666664,25.389591095259835,24.41765331046419,27.72275470667172,28.39230582138059
2006-Aug-21 19:00:00,9.75,2.8333333333333326,24.929080060253227,24.26269769558121,27.983375420446947,28.449060515668936
